ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,DOB,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,Credit Status
5095631,Male,Yes,No,1,180000,Working,Higher education,Married,House / apartment,08-08-1930,1,0,0,0,Drivers,3,Good credit
5113647,Female,No,Yes,0,225000,Working,Incomplete higher,Married,House / apartment,27-07-1933,1,0,0,1,Managers,2,Good credit
5046336,Female,No,No,1,85500,Working,Secondary / secondary special,Civil marriage,House / apartment,21-12-1927,1,1,0,0,Accountants,3,Good credit
5028781,Female,No,Yes,0,135000,Working,Secondary / secondary special,Married,House / apartment,10-05-1943,1,0,0,0,Unknown,2,Good credit
5125730,Female,Yes,Yes,1,119700,Working,Higher education,Married,House / apartment,01-10-1935,1,0,1,0,Unknown,3,Good credit
5023724,Male,Yes,No,1,495000,Working,Secondary / secondary special,Married,House / apartment,03-02-1928,1,0,1,0,Laborers,3,Good credit
5116369,Male,No,Yes,0,112500,Working,Secondary / secondary special,Married,House / apartment,01-06-1953,1,0,0,0,Drivers,2,Good credit
5062214,Female,No,Yes,2,153000,Commercial associate,Higher education,Married,House / apartment,13-05-1936,1,0,0,0,Accountants,4,Good credit
5009023,Female,No,Yes,2,216000,State servant,Higher education,Married,House / apartment,13-04-1942,1,0,0,1,Unknown,4,Good credit
5029191,Female,No,Yes,0,202500,Working,Secondary / secondary special,Married,House / apartment,27-12-1942,1,0,0,0,Sales staff,2,Good credit
5028946,Female,No,Yes,0,90000,State servant,Secondary / secondary special,Married,House / apartment,10-09-1947,1,0,0,0,Unknown,2,Good credit
5068470,Female,No,No,1,108000,Commercial associate,Secondary / secondary special,Married,House / apartment,23-06-1941,1,0,0,0,Medicine staff,3,Good credit
5045828,Female,No,Yes,0,270000,Pensioner,Higher education,Married,House / apartment,28-02-1961,1,0,0,0,Unknown,2,Good credit
5095930,Female,No,No,0,76500,Pensioner,Secondary / secondary special,Married,House / apartment,17-05-1956,1,0,1,0,Unknown,2,Good credit
5090049,Female,No,Yes,0,69372,Working,Secondary / secondary special,Married,House / apartment,30-06-1943,1,1,1,0,Laborers,2,Good credit
5067730,Female,No,Yes,1,135000,Commercial associate,Incomplete higher,Married,House / apartment,01-03-1928,1,1,1,0,Managers,3,Good credit
5092239,Female,No,No,0,117000,Working,Secondary / secondary special,Married,House / apartment,26-10-1956,1,0,0,0,Unknown,2,Good credit
5105560,Female,No,Yes,0,202500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,15-01-1946,1,0,0,1,Sales staff,2,Good credit
5099914,Female,No,Yes,2,126000,Working,Secondary / secondary special,Married,House / apartment,07-06-1927,1,1,1,0,Sales staff,4,Good credit
5053032,Female,No,Yes,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,27-10-1956,1,0,0,0,Unknown,2,Good credit
5150038,Male,No,No,0,180000,Working,Secondary / secondary special,Single / not married,With parents,31-12-1934,1,0,0,0,Drivers,1,Good credit
5053678,Female,Yes,Yes,0,225000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,21-01-1933,1,0,1,0,High skill tech staff,1,Good credit
5087538,Male,No,Yes,0,81000,Commercial associate,Higher education,Single / not married,House / apartment,12-01-1927,1,0,1,0,Laborers,1,Good credit
5050440,Female,Yes,Yes,1,157500,Working,Incomplete higher,Civil marriage,House / apartment,19-09-1935,1,0,0,0,Unknown,3,Good credit
5096670,Female,No,No,0,90000,Pensioner,Secondary / secondary special,Widow,House / apartment,12-09-1958,1,0,1,0,Unknown,1,Good credit
5061611,Male,Yes,Yes,1,225000,Working,Secondary / secondary special,Married,House / apartment,24-02-1931,1,0,1,0,Drivers,3,Good credit
5065342,Female,No,Yes,0,157500,Pensioner,Secondary / secondary special,Married,House / apartment,19-07-1961,1,0,1,0,Unknown,2,Good credit
5041066,Female,No,Yes,0,103500,Working,Secondary / secondary special,Single / not married,House / apartment,21-10-1947,1,0,0,0,Sales staff,1,Good credit
5105819,Male,Yes,No,2,202500,Commercial associate,Higher education,Married,House / apartment,28-01-1932,1,0,0,0,Managers,4,Good credit
5135460,Female,No,Yes,3,37800,Pensioner,Secondary / secondary special,Married,House / apartment,18-08-1935,1,0,0,0,Unknown,5,Good credit
5009319,Female,Yes,No,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,20-02-1955,1,0,1,1,Unknown,2,Good credit
5091006,Female,No,Yes,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,13-02-1947,1,0,0,0,Laborers,2,Good credit
5050852,Male,No,No,0,180000,Commercial associate,Higher education,Single / not married,House / apartment,22-12-1925,1,0,0,0,High skill tech staff,1,Good credit
5117202,Female,No,Yes,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,15-01-1937,1,0,0,0,Sales staff,1,Good credit
5074739,Male,No,Yes,1,225000,Working,Higher education,Married,House / apartment,18-02-1936,1,0,0,0,Core staff,3,Good credit
5009472,Female,No,No,0,157500,Working,Secondary / secondary special,Married,House / apartment,09-12-1953,1,1,1,0,Unknown,2,Good credit
5135378,Female,No,Yes,0,387000,Commercial associate,Secondary / secondary special,Married,House / apartment,24-12-1954,1,0,0,0,Sales staff,2,Good credit
5135489,Male,Yes,Yes,2,225000,Working,Secondary / secondary special,Married,House / apartment,01-06-1928,1,0,0,0,Laborers,4,Good credit
5067016,Male,No,Yes,0,225000,Working,Secondary / secondary special,Single / not married,House / apartment,05-03-1927,1,0,0,0,Drivers,1,Good credit
5024097,Female,Yes,No,0,126000,State servant,Incomplete higher,Single / not married,House / apartment,16-10-1932,1,1,0,0,Core staff,1,Good credit
5008865,Female,Yes,Yes,2,135000,Working,Secondary / secondary special,Married,House / apartment,24-02-1943,1,0,0,0,Laborers,4,Good credit
5116640,Female,No,Yes,1,202500,Working,Secondary / secondary special,Married,House / apartment,08-04-1943,1,0,0,1,Unknown,3,Good credit
5089770,Male,Yes,Yes,2,225000,Working,Secondary / secondary special,Married,House / apartment,22-07-1929,1,1,0,0,Laborers,4,Good credit
5009118,Female,No,No,0,157500,Commercial associate,Higher education,Separated,With parents,31-01-1943,1,0,0,0,Unknown,1,Good credit
5042296,Male,Yes,Yes,1,202500,Working,Secondary / secondary special,Married,House / apartment,19-08-1941,1,1,1,0,Drivers,3,Good credit
5010185,Male,No,No,1,247500,Working,Secondary / secondary special,Single / not married,House / apartment,26-12-1945,1,0,1,0,Laborers,2,Good credit
5090509,Male,Yes,Yes,0,225000,Commercial associate,Higher education,Married,House / apartment,17-07-1929,1,0,0,0,Managers,2,Good credit
5113006,Male,Yes,No,1,112500,Working,Secondary / secondary special,Married,House / apartment,13-08-1953,1,0,0,0,Laborers,3,Good credit
5026368,Male,No,Yes,1,112500,Working,Higher education,Married,House / apartment,16-06-1937,1,1,1,0,Unknown,3,Good credit
5095905,Female,No,No,0,135000,State servant,Secondary / secondary special,Single / not married,House / apartment,29-03-1942,1,0,0,0,Core staff,1,Good credit
5113440,Female,No,Yes,0,207000,Working,Secondary / secondary special,Single / not married,House / apartment,20-12-1950,1,0,0,0,Cooking staff,1,Good credit
5069289,Female,No,Yes,0,270000,Commercial associate,Incomplete higher,Married,House / apartment,21-06-1940,1,0,0,0,Core staff,2,Good credit
5135938,Female,Yes,No,2,315000,Working,Secondary / secondary special,Married,House / apartment,07-10-1942,1,0,0,0,Sales staff,4,Good credit
5118026,Female,No,No,0,315000,Commercial associate,Secondary / secondary special,Married,House / apartment,25-04-1937,1,0,1,0,High skill tech staff,2,Good credit
5053524,Female,No,Yes,0,112500,Working,Secondary / secondary special,Married,House / apartment,31-05-1940,1,0,1,0,Managers,2,Good credit
5010567,Female,Yes,Yes,0,121500,Working,Higher education,Married,House / apartment,10-10-1927,1,0,0,1,Sales staff,2,Good credit
5046003,Female,No,Yes,1,225000,Working,Secondary / secondary special,Single / not married,House / apartment,04-03-1941,1,0,1,0,Private service staff,2,Good credit
5118225,Male,Yes,No,0,225000,Working,Secondary / secondary special,Civil marriage,Office apartment,07-02-1957,1,0,0,0,Laborers,2,Good credit
5036187,Female,Yes,Yes,1,157500,Pensioner,Secondary / secondary special,Married,House / apartment,25-07-1956,1,0,1,0,Unknown,3,Good credit
5050635,Female,No,No,0,225000,State servant,Secondary / secondary special,Married,House / apartment,10-02-1937,1,0,0,0,Managers,2,Good credit
5067444,Female,Yes,Yes,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,22-08-1962,1,0,0,0,Unknown,2,Good credit
5088805,Male,Yes,Yes,0,225000,State servant,Secondary / secondary special,Married,House / apartment,22-07-1937,1,1,1,0,High skill tech staff,2,Good credit
5117331,Female,Yes,Yes,0,270000,Commercial associate,Secondary / secondary special,Separated,House / apartment,20-02-1941,1,0,1,0,Sales staff,1,Good credit
5045113,Female,No,Yes,0,202500,Pensioner,Secondary / secondary special,Widow,House / apartment,02-11-1957,1,0,0,0,Unknown,1,Good credit
5067281,Male,No,Yes,1,135000,Working,Secondary / secondary special,Civil marriage,House / apartment,24-03-1936,1,0,0,0,Unknown,3,Good credit
5137385,Female,No,No,0,112500,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,18-09-1963,1,0,1,0,Unknown,2,Good credit
5066832,Female,Yes,Yes,0,157500,Pensioner,Lower secondary,Married,House / apartment,08-07-1959,1,0,0,0,Unknown,2,Good credit
5041520,Male,Yes,Yes,0,450000,Commercial associate,Higher education,Separated,House / apartment,07-04-1944,1,1,1,0,Unknown,1,Good credit
5023092,Female,No,No,0,202500,Working,Secondary / secondary special,Separated,House / apartment,07-03-1946,1,0,0,0,Laborers,1,Good credit
5079016,Male,Yes,Yes,2,900000,Commercial associate,Higher education,Married,House / apartment,27-01-1927,1,0,0,0,Managers,4,Good credit
5035682,Female,Yes,Yes,0,135000,Working,Secondary / secondary special,Civil marriage,House / apartment,09-03-1945,1,0,0,0,Laborers,2,Good credit
5139761,Male,Yes,Yes,0,337500,Working,Higher education,Married,House / apartment,30-11-1964,1,0,0,0,Laborers,2,Good credit
5041681,Female,No,No,0,94500,Pensioner,Secondary / secondary special,Married,House / apartment,27-12-1942,1,0,1,0,Unknown,2,Good credit
5033906,Male,Yes,Yes,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,29-03-1950,1,0,0,0,Unknown,2,Good credit
5029251,Male,No,Yes,0,157500,Working,Higher education,Married,House / apartment,23-05-1938,1,1,0,0,Laborers,2,Good credit
5091824,Male,No,Yes,0,270000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,28-01-1940,1,0,0,0,Laborers,1,Good credit
5132569,Female,No,Yes,1,112500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,19-11-1940,1,0,1,0,Sales staff,3,Good credit
5021490,Male,No,Yes,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,30-03-1929,1,0,1,0,Sales staff,1,Good credit
5035859,Female,No,Yes,0,270000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,31-12-1957,1,0,0,0,Accountants,1,Good credit
5022025,Male,Yes,Yes,0,112500,Working,Secondary / secondary special,Single / not married,House / apartment,31-03-1927,1,0,0,0,Unknown,1,Good credit
5116613,Male,No,Yes,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,29-04-1932,1,0,0,0,Unknown,2,Good credit
5115884,Female,No,Yes,0,54000,Pensioner,Higher education,Married,House / apartment,04-02-1967,1,0,0,0,Unknown,2,Good credit
5010303,Female,No,Yes,0,189000,Commercial associate,Secondary / secondary special,Married,House / apartment,24-05-1955,1,1,1,0,Unknown,2,Good credit
5142496,Female,Yes,Yes,1,135000,Commercial associate,Higher education,Married,House / apartment,20-05-1942,1,0,0,0,Private service staff,3,Good credit
5046398,Female,No,Yes,0,157500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,19-04-1966,1,0,0,0,Unknown,1,Good credit
5125585,Female,No,Yes,0,121500,Pensioner,Secondary / secondary special,Married,House / apartment,17-10-1961,1,0,1,0,Unknown,2,Good credit
5113302,Male,No,Yes,1,180000,Working,Higher education,Married,With parents,25-11-1942,1,0,0,0,Cooking staff,3,Good credit
5139321,Female,No,Yes,0,121500,Pensioner,Higher education,Widow,House / apartment,04-05-1966,1,0,0,0,Unknown,1,Good credit
5053918,Female,Yes,No,0,225000,Working,Higher education,Civil marriage,House / apartment,12-07-1939,1,0,0,0,Managers,2,Good credit
5067102,Female,No,No,0,180000,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,20-11-1945,1,0,0,0,Sales staff,1,Good credit
5022118,Male,No,Yes,0,315000,Working,Secondary / secondary special,Married,House / apartment,23-11-1953,1,0,0,0,Laborers,2,Good credit
5022954,Male,Yes,Yes,0,112500,Working,Secondary / secondary special,Married,House / apartment,30-01-1950,1,1,0,0,Unknown,2,Good credit
5047667,Female,No,No,0,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,05-11-1923,1,0,0,0,Unknown,2,Good credit
5091718,Female,Yes,Yes,0,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,24-08-1938,1,0,0,0,Medicine staff,2,Good credit
5009586,Female,No,No,0,45000,Working,Secondary / secondary special,Separated,House / apartment,09-05-1939,1,0,1,0,Sales staff,1,Good credit
5097170,Male,Yes,Yes,0,180000,State servant,Secondary / secondary special,Married,House / apartment,14-03-1926,1,0,0,0,Drivers,2,Good credit
5022015,Male,Yes,Yes,0,112500,Working,Secondary / secondary special,Single / not married,House / apartment,31-03-1927,1,0,0,0,Unknown,1,Good credit
5062594,Male,Yes,Yes,1,135000,State servant,Higher education,Married,House / apartment,24-07-1924,1,0,0,1,Core staff,3,Good credit
5028726,Male,No,Yes,0,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,05-03-1934,1,0,0,0,Managers,2,Good credit
5033831,Male,Yes,Yes,0,135000,Working,Higher education,Civil marriage,House / apartment,24-11-1952,1,1,1,0,Laborers,2,Good credit
5046086,Female,Yes,Yes,0,99000,Working,Secondary / secondary special,Married,House / apartment,29-07-1957,1,0,0,0,Unknown,2,Good credit
5135946,Male,No,Yes,0,270000,Working,Higher education,Single / not married,House / apartment,03-09-1941,1,0,1,0,Laborers,1,Good credit
5149592,Female,No,Yes,0,157500,Working,Higher education,Married,House / apartment,23-08-1933,1,0,1,0,Core staff,2,Good credit
5024103,Male,No,Yes,0,166500,Working,Secondary / secondary special,Married,House / apartment,06-04-1955,1,0,0,0,Security staff,2,Good credit
5009845,Male,Yes,No,0,180000,Working,Secondary / secondary special,Married,House / apartment,14-07-1943,1,1,0,0,Security staff,2,Good credit
5117716,Male,Yes,No,0,315000,Working,Secondary / secondary special,Married,House / apartment,26-08-1945,1,1,1,0,Drivers,2,Good credit
5096169,Female,No,No,0,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,30-08-1953,1,0,0,0,High skill tech staff,2,Good credit
5139823,Male,No,Yes,0,108000,Working,Secondary / secondary special,Married,House / apartment,18-10-1943,1,1,1,0,Laborers,2,Good credit
5067542,Female,No,Yes,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,26-12-1957,1,0,0,0,Unknown,2,Good credit
5090871,Female,No,No,2,225000,Working,Secondary / secondary special,Married,House / apartment,19-10-1938,1,0,0,0,Medicine staff,4,Good credit
5033729,Male,Yes,Yes,0,90000,Working,Secondary / secondary special,Married,House / apartment,26-11-1932,1,1,1,0,Laborers,2,Good credit
5037212,Male,Yes,Yes,0,292500,State servant,Higher education,Married,House / apartment,16-09-1934,1,0,0,0,High skill tech staff,2,Good credit
5116319,Female,No,Yes,2,157500,Working,Secondary / secondary special,Married,House / apartment,28-11-1938,1,0,0,0,Laborers,4,Good credit
5146318,Female,No,Yes,0,135000,Working,Secondary / secondary special,Separated,House / apartment,29-05-1940,1,0,0,0,Unknown,1,Good credit
5042082,Female,Yes,No,0,315000,Commercial associate,Higher education,Married,House / apartment,16-05-1953,1,0,1,0,Accountants,2,Good credit
5091416,Female,No,Yes,0,225000,Working,Higher education,Married,House / apartment,10-05-1944,1,1,1,0,Managers,2,Good credit
